customer_id,transaction_date,city,customers,purchase
120,2023-06-26,Bekasi,member,860
140,2023-08-30,Bogor,casual,790
108,2023-08-31,Bogor,member,940
112,2023-05-12,Bogor,member,940
123,2023-04-01,Bekasi,casual,790
113,2023-12-27,Bogor,member,775
131,2023-03-05,Jakarta,casual,860
131,2023-09-12,Jakarta,casual,760
120,2023-07-25,Bekasi,member,810
126,2023-09-11,Bogor,member,725
147,2023-06-09,Bogor,casual,825
104,2023-03-15,Depok,member,710
137,2023-04-24,Bekasi,member,825
111,2023-04-28,Tangerang,casual,925
113,2023-06-16,Tangerang,member,910
104,2023-07-15,Jakarta,member,890
106,2023-04-13,Bogor,casual,850
117,2023-05-11,Bekasi,casual,970
116,2023-03-24,Bogor,casual,1020
147,2023-10-26,Bogor,casual,755
148,2023-11-05,Tangerang,member,805
133,2023-11-03,Jakarta,casual,755
107,2023-09-28,Bekasi,member,870
117,2023-05-18,Bogor,casual,905
110,2023-03-01,Tangerang,member,865
107,2023-10-27,Tangerang,casual,905
122,2023-06-05,Tangerang,member,835
146,2023-08-24,Tangerang,member,990
134,2023-03-29,Bekasi,member,815
108,2023-12-08,Bogor,member,925
112,2023-08-21,Bogor,casual,900
148,2023-10-10,Tangerang,member,925
105,2023-04-26,Tangerang,member,935
114,2023-06-20,Bekasi,casual,790
114,2023-08-20,Bekasi,member,745
134,2023-09-24,Bekasi,member,845
127,2023-04-13,Jakarta,member,850
134,2023-06-17,Bekasi,member,920
113,2023-08-06,Jakarta,member,805
137,2023-11-03,Depok,casual,730
120,2023-03-18,Tangerang,casual,855
107,2023-03-01,Bogor,member,990
103,2023-03-09,Bogor,casual,845
114,2023-12-20,Depok,member,795
107,2023-06-10,Tangerang,casual,845
137,2023-04-03,Jakarta,casual,845
124,2023-12-19,Depok,member,750
117,2023-06-25,Tangerang,member,925
116,2023-10-23,Bogor,casual,870
138,2023-10-18,Bogor,member,825
116,2023-06-02,Bekasi,member,870
122,2023-08-23,Jakarta,casual,985
106,2023-07-29,Bogor,casual,825
113,2023-12-13,Jakarta,casual,885
146,2023-08-07,Bogor,casual,795
140,2023-07-05,Bogor,member,905
104,2023-07-19,Tangerang,casual,775
126,2023-04-16,Bogor,member,880
105,2023-07-27,Tangerang,member,830
102,2023-04-01,Bekasi,casual,755
107,2023-07-09,Bogor,member,920
147,2023-09-26,Depok,member,800
148,2023-05-26,Depok,member,860
102,2023-03-18,Tangerang,member,960
119,2023-09-27,Bogor,casual,845
138,2023-09-05,Depok,member,925
150,2023-03-26,Tangerang,member,900
129,2023-05-23,Tangerang,casual,795
125,2023-10-29,Tangerang,casual,805
134,2023-08-03,Depok,member,910
134,2023-07-16,Bogor,member,855
120,2023-11-29,Tangerang,member,855
116,2023-11-03,Tangerang,casual,810
117,2023-10-05,Bogor,casual,805
146,2023-09-13,Depok,member,800
149,2023-08-10,Tangerang,member,640
121,2023-11-25,Bogor,member,890
104,2023-04-15,Bogor,casual,885
148,2023-07-16,Bogor,member,880
105,2023-03-12,Bogor,casual,925
117,2023-04-24,Jakarta,casual,905
130,2023-09-30,Depok,casual,780
133,2023-06-07,Jakarta,casual,845
138,2023-07-23,Bogor,casual,750
101,2023-07-29,Depok,member,880
123,2023-11-28,Depok,casual,920
127,2023-06-13,Bekasi,member,995
110,2023-08-18,Depok,member,950
145,2023-04-25,Bekasi,member,940
117,2023-10-12,Bekasi,casual,995
105,2023-04-23,Tangerang,member,805
126,2023-11-30,Bekasi,member,825
112,2023-08-28,Bogor,member,830
146,2023-08-20,Bekasi,casual,800
142,2023-03-04,Jakarta,member,840
144,2023-12-19,Bogor,member,860
138,2023-11-21,Depok,casual,775
130,2023-12-28,Jakarta,casual,790
147,2023-06-21,Jakarta,member,820
143,2023-03-09,Jakarta,casual,805
102,2023-04-19,Depok,member,795
142,2023-11-21,Depok,member,885
133,2023-03-21,Jakarta,casual,710
122,2023-08-26,Bekasi,member,1035
135,2023-06-15,Bekasi,member,870
115,2023-05-28,Tangerang,member,785
105,2023-07-10,Tangerang,member,905
109,2023-08-05,Depok,member,890
140,2023-09-07,Depok,member,960
130,2023-12-30,Bekasi,member,960
125,2023-05-08,Bekasi,member,820
120,2023-05-07,Depok,member,715
112,2023-08-04,Bekasi,member,850
127,2023-07-20,Tangerang,member,815
111,2023-03-27,Depok,casual,740
138,2023-04-05,Depok,member,1035
146,2023-12-26,Depok,casual,620
138,2023-11-02,Bekasi,casual,870
116,2023-05-30,Jakarta,casual,820
138,2023-07-23,Jakarta,member,945
105,2023-07-01,Depok,casual,940
150,2023-06-25,Bekasi,casual,810
147,2023-08-02,Jakarta,member,860
138,2023-11-16,Bekasi,casual,1005
140,2023-05-04,Bekasi,member,850
121,2023-06-04,Jakarta,member,755
122,2023-05-02,Bogor,casual,935
150,2023-08-01,Jakarta,member,825
149,2023-09-14,Tangerang,member,880
127,2023-11-03,Bogor,member,825
117,2023-11-15,Bogor,casual,650
116,2023-05-23,Depok,member,775
117,2023-07-27,Bogor,member,860
126,2023-06-15,Depok,member,855
131,2023-10-01,Depok,casual,925
107,2023-12-02,Bogor,casual,990
107,2023-05-15,Bekasi,casual,880
132,2023-05-07,Tangerang,casual,850
125,2023-06-15,Jakarta,casual,1055
113,2023-07-09,Tangerang,member,825
106,2023-05-18,Tangerang,casual,875
132,2023-04-17,Tangerang,casual,720
135,2023-12-03,Bekasi,casual,850
146,2023-05-03,Jakarta,member,965
133,2023-06-24,Jakarta,casual,770
134,2023-03-26,Bekasi,casual,850
113,2023-08-16,Tangerang,casual,800
150,2023-12-21,Jakarta,member,905
120,2023-09-15,Jakarta,casual,900
112,2023-08-10,Bekasi,casual,870
105,2023-04-29,Bogor,casual,910
149,2023-04-13,Tangerang,member,730
112,2023-03-08,Depok,member,935
146,2023-07-29,Depok,casual,685
120,2023-05-29,Jakarta,member,830
114,2023-04-09,Bogor,member,935
130,2023-11-26,Jakarta,casual,885
133,2023-09-03,Bogor,member,950
110,2023-03-26,Jakarta,member,775
102,2023-06-03,Tangerang,member,830
134,2023-12-23,Bogor,casual,885
146,2023-09-10,Bekasi,casual,965
132,2023-03-25,Bogor,member,915
140,2023-08-09,Bogor,casual,855
137,2023-08-25,Depok,casual,915
123,2023-09-24,Depok,casual,1080
130,2023-10-30,Jakarta,member,925
124,2023-09-10,Tangerang,member,745
200,2023-05-06,Bekasi,casual,810
186,2023-04-27,Depok,casual,935
187,2023-09-09,Jakarta,member,940
180,2023-08-06,Jakarta,member,695
184,2023-11-20,Depok,casual,895
191,2023-06-07,Bogor,member,1015
154,2023-04-28,Depok,casual,800
199,2023-07-19,Depok,member,830
162,2023-04-16,Depok,member,845
160,2023-09-22,Bogor,casual,1080
167,2023-08-02,Bogor,member,985
188,2023-12-07,Depok,member,855
179,2023-04-14,Depok,member,755
165,2023-08-08,Bogor,member,780
166,2023-09-09,Depok,member,955
167,2023-11-30,Bekasi,casual,910
179,2023-05-19,Bogor,member,915
179,2023-10-19,Tangerang,casual,820
180,2023-12-28,Bogor,casual,790
173,2023-04-09,Bogor,member,805
161,2023-09-29,Bogor,member,890
164,2023-05-10,Jakarta,casual,800
162,2023-08-01,Depok,casual,870
164,2023-04-02,Jakarta,casual,820
200,2023-07-21,Jakarta,casual,840
162,2023-07-12,Tangerang,casual,805
200,2023-05-07,Bogor,casual,845
154,2023-08-07,Bekasi,member,730
174,2023-04-16,Tangerang,casual,620
175,2023-07-13,Jakarta,casual,770
195,2023-08-19,Jakarta,member,1020
151,2023-10-26,Bekasi,member,825
184,2023-07-06,Jakarta,casual,815
154,2023-10-19,Bogor,casual,1025
184,2023-08-25,Tangerang,member,820
163,2023-08-29,Bekasi,casual,965
199,2023-04-11,Bogor,member,855
178,2023-04-10,Depok,member,960
194,2023-10-12,Depok,member,610
164,2023-12-13,Jakarta,member,750
180,2023-05-09,Jakarta,casual,865
179,2023-06-03,Tangerang,casual,950
189,2023-07-10,Tangerang,member,645
171,2023-12-19,Jakarta,member,875
200,2023-11-23,Bogor,casual,730
199,2023-08-05,Tangerang,casual,875
178,2023-04-11,Depok,member,975
188,2023-09-13,Depok,member,910
194,2023-08-14,Jakarta,casual,865
172,2023-11-29,Bekasi,member,870
156,2023-12-18,Bogor,casual,830
180,2023-06-12,Tangerang,member,830
164,2023-07-17,Depok,casual,845
187,2023-12-26,Depok,member,875
182,2023-10-13,Bogor,casual,880
183,2023-05-18,Jakarta,casual,910
156,2023-11-04,Bekasi,member,895
175,2023-11-18,Bogor,casual,820
200,2023-05-16,Bekasi,casual,955
153,2023-05-09,Bogor,casual,860
200,2023-09-12,Bekasi,casual,1140
158,2023-06-28,Bekasi,member,910
186,2023-06-08,Jakarta,member,770
154,2023-07-30,Tangerang,casual,785
182,2023-07-25,Bogor,member,840
172,2023-08-19,Depok,member,975
179,2023-05-22,Tangerang,member,865
154,2023-11-08,Bekasi,member,815
174,2023-11-12,Bekasi,casual,870
169,2023-09-16,Bekasi,casual,935
160,2023-12-26,Bogor,casual,695
152,2023-12-28,Depok,casual,715
183,2023-07-30,Bogor,member,925
174,2023-07-06,Jakarta,casual,800
198,2023-10-06,Depok,member,915
197,2023-05-18,Jakarta,member,780
199,2023-06-06,Bekasi,member,965
198,2023-09-24,Jakarta,member,885
162,2023-12-03,Depok,member,880
161,2023-06-10,Bogor,member,865
199,2023-12-09,Bekasi,casual,735
191,2023-08-09,Depok,member,820
167,2023-06-19,Bekasi,casual,860
155,2023-08-05,Tangerang,member,820
180,2023-06-16,Bogor,casual,925
191,2023-05-10,Bekasi,casual,825
183,2023-04-03,Bogor,member,835
165,2023-09-08,Bogor,casual,805
156,2023-09-27,Bogor,casual,735
161,2023-08-06,Tangerang,casual,1000
166,2023-04-11,Bogor,casual,860
172,2023-09-09,Depok,casual,795
188,2023-12-19,Bogor,member,910
179,2023-08-31,Jakarta,casual,965
171,2023-11-05,Bekasi,member,860
180,2023-10-17,Bekasi,casual,860
168,2023-07-01,Tangerang,member,825
167,2023-12-08,Depok,member,860
186,2023-09-22,Bogor,casual,855
162,2023-05-14,Depok,member,675
164,2023-07-18,Depok,member,725
183,2023-09-30,Depok,member,910
169,2023-12-21,Bekasi,member,935
174,2023-08-13,Bekasi,member,1005
199,2023-05-24,Jakarta,casual,815
162,2023-12-15,Bogor,casual,850
179,2023-10-25,Depok,member,915
191,2023-09-16,Jakarta,casual,895
191,2023-05-17,Jakarta,member,995
183,2023-08-02,Bogor,member,990
167,2023-11-15,Tangerang,casual,880
156,2023-12-28,Depok,member,695
182,2023-07-21,Bogor,casual,790
154,2023-04-15,Tangerang,member,960
198,2023-04-05,Bogor,casual,825
190,2023-06-07,Bekasi,member,865
162,2023-10-05,Jakarta,casual,960
154,2023-08-26,Tangerang,casual,910
173,2023-10-09,Jakarta,casual,945
173,2023-04-24,Bekasi,member,840
167,2023-06-24,Bekasi,casual,880
186,2023-12-23,Jakarta,member,1110
200,2023-10-28,Jakarta,casual,820
154,2023-06-06,Bekasi,casual,935
178,2023-11-30,Bogor,casual,930
156,2023-12-01,Tangerang,member,925
195,2023-06-03,Depok,member,855
180,2023-11-29,Jakarta,member,745
161,2023-06-08,Bekasi,casual,905
163,2023-05-15,Bogor,casual,810
165,2023-08-11,Bogor,member,830
180,2023-11-27,Depok,casual,890
173,2023-06-06,Jakarta,casual,880
189,2023-11-05,Tangerang,member,760
162,2023-05-20,Depok,member,830
184,2023-04-13,Bogor,casual,915
160,2023-04-24,Jakarta,casual,820
189,2023-06-22,Jakarta,casual,865
167,2023-04-16,Tangerang,casual,795
171,2023-04-27,Bogor,casual,950
156,2023-04-13,Bogor,casual,715
192,2023-09-22,Tangerang,member,735
168,2023-07-20,Bekasi,member,875
191,2023-12-31,Tangerang,member,945
180,2023-05-15,Jakarta,member,890
180,2023-12-07,Bogor,casual,905
193,2023-09-16,Bogor,casual,850
166,2023-08-08,Bekasi,member,805
184,2023-09-23,Jakarta,member,800
179,2023-05-02,Bogor,casual,975
196,2023-12-18,Bekasi,member,930
169,2023-05-20,Jakarta,casual,730
164,2023-11-01,Bekasi,member,860
176,2023-05-24,Bogor,casual,980
200,2023-08-17,Bogor,casual,715
164,2023-10-09,Tangerang,casual,710
156,2023-04-01,Tangerang,casual,830
182,2023-09-28,Depok,member,955
199,2023-11-10,Bekasi,casual,1020
163,2023-12-09,Tangerang,member,865
165,2023-09-20,Bekasi,casual,630
161,2023-08-02,Depok,member,1025
178,2023-07-26,Bogor,casual,945
168,2023-10-04,Depok,member,810
161,2023-12-09,Bekasi,member,820
153,2023-06-13,Depok,casual,960
174,2023-04-06,Depok,casual,865
182,2023-08-04,Tangerang,member,825
157,2023-11-01,Bogor,member,950
191,2023-04-29,Bekasi,member,840
172,2023-08-28,Bekasi,member,905
194,2023-08-04,Bogor,member,935
190,2023-07-12,Bogor,member,855
164,2023-10-06,Tangerang,casual,925
199,2023-07-29,Tangerang,member,975
191,2023-07-16,Depok,member,805
152,2023-09-30,Bogor,member,950
200,2023-10-26,Bekasi,casual,885
151,2023-04-11,Jakarta,casual,840
198,2023-08-15,Bekasi,casual,740
161,2023-06-01,Jakarta,casual,875
195,2023-08-02,Tangerang,member,825
192,2023-11-29,Jakarta,casual,910
195,2023-05-17,Bekasi,casual,785
182,2023-12-13,Tangerang,casual,815
173,2023-04-17,Tangerang,member,975
163,2023-08-25,Jakarta,member,860
173,2023-07-21,Tangerang,casual,820
191,2023-10-02,Tangerang,member,790
169,2023-05-06,Depok,member,855
169,2023-08-14,Tangerang,member,660
179,2023-06-19,Depok,member,820
193,2023-12-13,Jakarta,member,870
182,2023-04-07,Tangerang,casual,895
175,2023-08-13,Jakarta,casual,795
156,2023-06-01,Depok,member,1170
193,2023-05-21,Bogor,casual,695
168,2023-06-14,Tangerang,casual,965
183,2023-11-04,Jakarta,member,800
195,2023-07-28,Bogor,casual,895
160,2023-09-12,Bogor,member,720
191,2023-08-09,Depok,member,800
193,2023-06-24,Jakarta,member,910
200,2023-04-12,Tangerang,casual,905
180,2023-10-03,Depok,member,845
174,2023-11-26,Tangerang,casual,775
183,2023-07-16,Bogor,member,940
182,2023-07-23,Jakarta,casual,875
175,2023-09-19,Bogor,member,855
195,2023-05-28,Bekasi,casual,860
172,2023-07-05,Tangerang,member,650
184,2023-09-24,Bogor,casual,845
169,2023-12-24,Jakarta,member,995
157,2023-05-18,Bekasi,member,950
191,2023-12-26,Jakarta,member,980
164,2023-11-07,Bekasi,member,790
180,2023-04-20,Tangerang,member,745
191,2023-10-03,Bogor,member,945
198,2023-05-21,Tangerang,member,820
182,2023-08-01,Bekasi,member,905
161,2023-07-18,Bogor,casual,1025
200,2023-06-08,Bekasi,member,865
180,2023-08-16,Depok,casual,775
179,2023-10-12,Depok,member,870
170,2023-07-30,Bogor,member,815
172,2023-10-29,Bogor,casual,830
164,2023-08-01,Bekasi,casual,720
185,2023-10-09,Bekasi,member,790
185,2023-04-13,Depok,casual,805
200,2023-10-23,Bekasi,casual,695
164,2023-07-01,Tangerang,casual,960
179,2023-10-10,Bekasi,casual,825
180,2023-12-15,Bogor,member,955
195,2023-07-13,Tangerang,casual,840
196,2023-12-25,Bogor,member,830
199,2023-08-31,Bogor,casual,925
160,2023-08-17,Bogor,casual,880
199,2023-12-28,Bekasi,casual,840
184,2023-04-25,Depok,casual,680
161,2023-04-25,Bekasi,casual,750
157,2023-11-07,Bogor,member,870
162,2023-04-20,Bogor,casual,840
194,2023-06-11,Depok,casual,875
193,2023-08-16,Depok,casual,870
184,2023-06-25,Bogor,casual,855
153,2023-04-12,Bekasi,member,960
188,2023-11-28,Depok,casual,680
166,2023-04-03,Depok,member,600
183,2023-04-30,Bekasi,member,870
178,2023-11-12,Depok,member,880
186,2023-11-02,Tangerang,casual,820
200,2023-09-03,Bekasi,casual,905
184,2023-12-12,Bekasi,member,770
195,2023-12-04,Bogor,member,850
162,2023-05-31,Bogor,member,945
187,2023-06-07,Jakarta,member,890
175,2023-12-26,Tangerang,member,890
174,2023-04-20,Jakarta,member,900
196,2023-07-14,Depok,casual,915
161,2023-04-10,Bogor,member,965
161,2023-12-15,Tangerang,member,915
164,2023-11-29,Tangerang,member,905
156,2023-05-04,Tangerang,member,855
179,2023-12-15,Bekasi,member,810
174,2023-11-21,Depok,casual,1025
167,2023-05-17,Bogor,casual,750
179,2023-07-01,Depok,member,750
152,2023-07-31,Depok,casual,800
180,2023-11-11,Bekasi,member,790
156,2023-06-16,Depok,casual,775
162,2023-05-17,Tangerang,member,995
160,2023-04-05,Bekasi,casual,1040
191,2023-10-23,Tangerang,casual,925
192,2023-04-24,Depok,casual,745
172,2023-07-02,Bogor,member,675
187,2023-07-10,Jakarta,casual,780
173,2023-04-09,Tangerang,casual,935
154,2023-07-16,Tangerang,casual,815
179,2023-07-10,Jakarta,member,745
199,2023-05-09,Jakarta,casual,755
165,2023-07-14,Depok,casual,815
158,2023-12-27,Bogor,casual,900
191,2023-04-04,Tangerang,casual,720
174,2023-05-20,Depok,casual,880
163,2023-10-01,Depok,member,925
161,2023-09-03,Tangerang,member,900
160,2023-10-02,Bogor,member,810
180,2023-07-05,Bogor,member,870
195,2023-05-21,Tangerang,casual,850
189,2023-08-20,Depok,casual,1105
195,2023-08-12,Tangerang,member,660
160,2023-12-22,Bogor,casual,780
167,2023-11-08,Jakarta,member,860
184,2023-09-21,Bogor,casual,845
180,2023-08-14,Bekasi,member,690
171,2023-09-20,Jakarta,member,865
186,2023-12-02,Depok,member,780
162,2023-06-13,Bekasi,casual,945
154,2023-11-15,Depok,casual,1065
156,2023-11-14,Depok,member,915
161,2023-10-23,Depok,member,890
198,2023-08-19,Depok,member,935
174,2023-08-20,Depok,member,820
157,2023-10-28,Depok,casual,925
173,2023-05-12,Bekasi,casual,805
183,2023-05-29,Bekasi,member,785
169,2023-08-11,Bekasi,member,865
183,2023-10-22,Bogor,member,970
188,2023-07-03,Bekasi,casual,1050
160,2023-05-08,Depok,member,1060
165,2023-06-13,Tangerang,casual,1035
154,2023-09-08,Depok,member,875
175,2023-12-14,Bogor,casual,855
158,2023-06-15,Tangerang,casual,900
191,2023-09-19,Bogor,member,915
185,2023-08-08,Tangerang,casual,860
155,2023-11-29,Bogor,casual,780
180,2023-10-26,Tangerang,member,1025
168,2023-08-20,Depok,casual,925
194,2023-06-30,Bekasi,casual,785
161,2023-10-14,Bogor,casual,905
178,2023-04-30,Jakarta,member,850
157,2023-05-29,Bekasi,casual,1120
184,2023-10-17,Depok,member,905
189,2023-08-02,Tangerang,casual,870
193,2023-12-24,Tangerang,member,850
164,2023-12-13,Bekasi,member,925
200,2023-07-27,Bekasi,casual,735
200,2023-07-03,Depok,member,985
172,2023-11-11,Tangerang,member,960
162,2023-11-02,Tangerang,member,830
193,2023-06-19,Bogor,casual,875
178,2023-06-27,Bogor,member,805
163,2023-05-15,Depok,member,935
161,2023-06-28,Jakarta,casual,750
180,2023-07-23,Depok,member,850
160,2023-09-27,Depok,casual,955
171,2023-12-02,Bekasi,casual,840
177,2023-10-21,Bekasi,member,790
180,2023-08-10,Tangerang,member,880
172,2023-10-26,Tangerang,casual,825
172,2023-07-31,Bekasi,member,825
151,2023-05-17,Bogor,member,680
160,2023-09-14,Bogor,casual,760
193,2023-05-29,Depok,member,885
192,2023-06-17,Bekasi,member,775
192,2023-08-29,Depok,casual,790
160,2023-11-10,Jakarta,casual,765
180,2023-10-29,Bogor,casual,670
160,2023-04-13,Jakarta,casual,725
199,2023-09-04,Bogor,member,915
193,2023-05-02,Jakarta,casual,1000
198,2023-05-02,Depok,member,910
166,2023-10-21,Jakarta,casual,825
199,2023-10-05,Bekasi,member,690
156,2023-10-05,Tangerang,casual,985
180,2023-04-12,Tangerang,member,925
177,2023-09-05,Bogor,member,950
162,2023-08-10,Tangerang,member,910
169,2023-12-01,Bogor,member,720
166,2023-12-10,Bogor,casual,800
158,2023-07-01,Bogor,member,935
156,2023-04-16,Tangerang,member,920
199,2023-04-29,Jakarta,casual,630
163,2023-07-27,Jakarta,member,810
187,2023-08-31,Jakarta,member,740
157,2023-07-09,Bogor,member,815
200,2023-11-09,Depok,member,775
189,2023-04-14,Depok,member,870
169,2023-12-17,Tangerang,casual,915
187,2023-09-15,Bekasi,casual,865
157,2023-06-03,Jakarta,member,875
163,2023-12-16,Tangerang,casual,985
198,2023-11-07,Jakarta,member,800
175,2023-12-30,Bogor,casual,865
160,2023-12-30,Tangerang,casual,850
160,2023-09-06,Depok,member,840
156,2023-05-10,Depok,member,975
154,2023-11-01,Tangerang,casual,950
164,2023-07-12,Tangerang,member,855
188,2023-09-09,Jakarta,member,820
154,2023-07-05,Bogor,casual,890
158,2023-07-14,Depok,casual,925
183,2023-08-23,Depok,casual,695
199,2023-06-08,Jakarta,casual,720
179,2023-12-26,Bogor,member,875
183,2023-08-09,Tangerang,casual,815
151,2023-08-02,Bekasi,member,925
151,2023-06-20,Bogor,member,840
161,2023-04-23,Bogor,casual,935
162,2023-10-08,Depok,member,780
178,2023-07-29,Tangerang,member,835
184,2023-12-17,Bekasi,member,855
172,2023-09-20,Tangerang,member,880
151,2023-09-18,Bekasi,casual,830
168,2023-11-28,Bekasi,member,935
199,2023-08-12,Tangerang,member,865
163,2023-04-18,Depok,casual,995
156,2023-12-14,Bekasi,casual,920
191,2023-04-13,Tangerang,member,850
180,2023-06-29,Tangerang,member,880
191,2023-10-31,Tangerang,member,890
193,2023-08-06,Depok,casual,930
173,2023-09-05,Bekasi,casual,930
162,2023-09-12,Tangerang,member,950
174,2023-04-04,Tangerang,member,720
178,2023-05-24,Depok,member,890
157,2023-05-14,Tangerang,casual,760
160,2023-07-21,Jakarta,member,930
173,2023-07-11,Depok,casual,905
187,2023-10-09,Bekasi,casual,910
185,2023-08-25,Depok,casual,895
182,2023-11-11,Tangerang,casual,915
154,2023-11-24,Bogor,casual,880
193,2023-08-17,Depok,member,915
164,2023-08-31,Depok,casual,900
175,2023-12-08,Bekasi,member,950
196,2023-05-22,Bogor,member,755
180,2023-12-14,Depok,member,925
186,2023-05-18,Jakarta,casual,715
161,2023-04-19,Depok,member,990
179,2023-04-20,Jakarta,member,865
178,2023-08-17,Bekasi,member,755
151,2023-12-31,Bogor,casual,910
179,2023-04-10,Depok,member,910
163,2023-08-19,Bogor,member,770
185,2023-10-25,Tangerang,casual,1010
154,2023-07-20,Depok,casual,825
200,2023-06-01,Bekasi,member,1040
200,2023-08-12,Tangerang,casual,970
165,2023-11-07,Jakarta,member,1000
181,2023-06-01,Jakarta,member,820
198,2023-04-26,Tangerang,casual,950
199,2023-07-21,Tangerang,member,825
165,2023-12-01,Depok,member,875
174,2023-05-06,Jakarta,member,865
156,2023-09-17,Tangerang,member,755
190,2023-10-28,Depok,member,995
244,2023-11-11,Jakarta,casual,1075
216,2023-12-17,Depok,casual,820
232,2023-11-23,Bekasi,member,800
215,2023-08-03,Bogor,member,1065
230,2023-06-25,Bogor,casual,735
235,2023-07-27,Bekasi,member,850
235,2023-06-02,Bekasi,casual,705
237,2023-10-31,Tangerang,member,915
209,2023-05-18,Jakarta,member,805
221,2023-06-20,Jakarta,casual,835
236,2023-07-04,Jakarta,member,975
228,2023-05-23,Depok,member,845
215,2023-07-07,Bekasi,member,890
204,2023-07-17,Bogor,member,885
233,2023-12-17,Tangerang,member,925
231,2023-05-24,Bogor,casual,690
216,2023-11-21,Bekasi,member,975
244,2023-09-19,Depok,casual,850
240,2023-11-29,Tangerang,casual,985
227,2023-09-19,Jakarta,member,870
232,2023-11-28,Jakarta,member,935
218,2023-09-07,Bekasi,casual,790
238,2023-06-23,Tangerang,casual,670
234,2023-12-28,Tangerang,casual,755
218,2023-08-22,Jakarta,casual,930
236,2023-08-14,Bekasi,casual,860
240,2023-05-28,Tangerang,casual,1060
225,2023-06-17,Tangerang,member,1050
232,2023-12-28,Bogor,casual,800
208,2023-11-22,Depok,casual,890
238,2023-09-04,Tangerang,member,795
218,2023-10-03,Bekasi,member,775
207,2023-08-29,Jakarta,casual,1005
214,2023-09-16,Tangerang,casual,875
237,2023-06-26,Jakarta,member,855
243,2023-10-07,Jakarta,casual,760
201,2023-06-24,Tangerang,member,745
214,2023-10-04,Depok,member,910
250,2023-05-28,Depok,member,820
205,2023-10-07,Bekasi,member,980
202,2023-08-29,Bekasi,casual,845
244,2023-05-05,Jakarta,casual,945
243,2023-10-21,Tangerang,member,730
228,2023-10-21,Bogor,member,765
216,2023-08-08,Tangerang,casual,990
247,2023-09-04,Depok,casual,960
226,2023-07-10,Depok,member,695
213,2023-07-05,Bekasi,member,740
231,2023-07-22,Depok,casual,875
245,2023-05-03,Jakarta,member,970
223,2023-10-12,Jakarta,casual,945
214,2023-10-10,Depok,member,870
201,2023-06-04,Tangerang,casual,865
242,2023-08-11,Bekasi,member,785
225,2023-05-10,Bogor,casual,790
215,2023-09-07,Depok,casual,780
234,2023-07-14,Jakarta,member,865
208,2023-06-15,Tangerang,casual,1070
249,2023-07-11,Tangerang,casual,940
214,2023-11-18,Depok,casual,965
203,2023-05-24,Jakarta,casual,890
240,2023-10-10,Bogor,member,765
203,2023-08-08,Jakarta,member,880
231,2023-06-16,Bekasi,casual,795
248,2023-06-24,Jakarta,member,980
228,2023-12-23,Depok,member,795
218,2023-10-25,Bekasi,member,780
240,2023-07-05,Jakarta,member,705
234,2023-12-22,Jakarta,casual,830
245,2023-06-07,Bekasi,casual,915
204,2023-11-28,Tangerang,casual,990
218,2023-05-16,Depok,casual,815
215,2023-06-21,Depok,member,790
228,2023-06-12,Jakarta,casual,870
213,2023-07-01,Tangerang,member,695
232,2023-05-03,Tangerang,member,855
231,2023-08-22,Jakarta,member,825
207,2023-09-09,Bekasi,member,910
238,2023-09-22,Tangerang,member,910
207,2023-05-12,Jakarta,member,990
220,2023-07-30,Bekasi,casual,945
249,2023-08-25,Jakarta,member,790
237,2023-12-11,Depok,casual,970
224,2023-09-27,Bekasi,member,970
217,2023-09-26,Bekasi,casual,800
216,2023-10-18,Bogor,casual,1110
205,2023-06-25,Bogor,member,825
242,2023-06-21,Bogor,casual,910
238,2023-10-13,Depok,casual,800
246,2023-07-30,Depok,casual,1015
213,2023-09-23,Bekasi,casual,860
203,2023-12-23,Depok,casual,760
244,2023-11-12,Tangerang,member,870
209,2023-05-28,Tangerang,casual,835
248,2023-11-21,Bogor,member,870
218,2023-10-17,Depok,casual,645
241,2023-12-09,Depok,member,840
212,2023-11-23,Bogor,member,895
250,2023-12-15,Depok,casual,840
249,2023-07-29,Depok,member,700
250,2023-07-19,Bogor,member,845
247,2023-06-05,Bogor,member,1095
249,2023-10-27,Tangerang,member,975
248,2023-09-27,Bogor,member,945
205,2023-12-21,Tangerang,casual,760
248,2023-11-19,Jakarta,casual,770
205,2023-09-20,Bekasi,member,665
227,2023-09-18,Bekasi,casual,815
247,2023-07-30,Depok,member,835
229,2023-07-02,Tangerang,member,870
205,2023-06-29,Tangerang,casual,665
214,2023-09-04,Bekasi,member,740
226,2023-11-17,Depok,casual,695
215,2023-08-03,Jakarta,member,1090
209,2023-09-10,Depok,casual,930
235,2023-05-09,Tangerang,member,830
236,2023-05-06,Bogor,casual,1065
235,2023-11-08,Jakarta,casual,810
245,2023-06-28,Depok,casual,905
209,2023-09-05,Tangerang,member,765
250,2023-06-18,Bekasi,casual,930
228,2023-05-21,Jakarta,member,880
225,2023-10-15,Tangerang,casual,990
235,2023-07-15,Bekasi,casual,985
250,2023-05-21,Depok,casual,945
225,2023-09-14,Jakarta,member,790
226,2023-09-05,Bogor,member,905
250,2023-07-02,Depok,member,915
232,2023-12-25,Jakarta,casual,850
207,2023-05-01,Depok,casual,810
215,2023-09-01,Jakarta,member,830
213,2023-12-06,Bogor,casual,720
215,2023-12-20,Bekasi,casual,795
225,2023-06-13,Bekasi,member,800
